YES,lets do nips ahoy and spank me maybe
YES,lets kill cracker babies wtf did i just hear wow
YES,like correct me if im wrong but doesnt pimpin involve smackin bitches for money
YES,lmao     pound cake look like pussy  
YES,lmao lo the drose adidas are lighter than my phone  shit is retarded
NO,mam rene doet in haar rol net of ze ongesteld is wat is ongesteld van dat soo vragen waar je denkt hoe leg ik die weer uit
YES,maybe she wants to be more than your friend or maybe shes a stupid bitch you never know until you make her cum 
NO,mine plays dmx and kirk franklin smh justcallmebrit well my neighbors are ghetto  they get up at like am and beat their kids
YES,my grandma used to call me a porch monkey all the time come to think of it she did refer to a broken bottle as a nigger knife 
YES,my momma told me to tell you to mind yoooo damn motha fuckin business you  not knowin what it is bitch
YES,my nips are freeeeezingand thats not okay because theyre slicing through my bra
YES,
YES,my twitter was hacked  im too pussy to admit that i said it and now i want to act like i never said it
YES,nah girl i aint gon be able to make it its been tight since russ loss his job you in the back like damn bitch really
YES,nah its you justmilz  yo i thought some photoshopped my face on that faggot smmfhi hate yall 
YES,new flame the song of the yr lol that bitch super run like
YES,niggas always yelling fuck bitches get money meanwhile theyre broke and still want the bitches
YES,niggas be pressed for pussy eeeeeen nothin
YES,no bitches   nan
YES,no boats and hoes please thanks  mom
NO,ovo  amp kendrick lamar still trash
YES,on top of that she just a pregnant ass sorry hoe aint never got no money even her water broke   riptallt
NO,only a couple of red sox have gotten past first base im dying laughing maybe the yanks need to teach them some game
YES,our people now is the time for the aryan race  stand up and say no more before the mongerls turn the world into a ghetto slum 
YES,pistol whip my dickau shoot yo bitch club up
YES, it for me please and thanks  did a pierced pussy just come across my timeline 
YES,remy machiavelli send shots to ya belly  my bitch 
YES,robeo you are one nasty hoe
YES,sorry jb fanreally justin come back that is the top comment on a justin timberlake video with  million views son of a fucking bitch
YES,searching the incredible story of  white mans quest to find the ingredients necessary to make caribbean jerked chicken in redneck land
YES,selling my soul for material wishes fast cars and bitches tupac smile remix
YES,shake that bear  aka two rednecks having sex on a dead bear
YES,shall i compare thee to a summers day no a summers day is not a bitch
YES,she gotta shape up her pussy lips tho  whole wheat organic pussy 
YES,she said wigga man you richtake the durag off 
YES,she was a bitch anyway
YES,shes from florida so youve got to do the sniff test in those swamp pussies 
YES,slow the fuck down bitch i know where you live
YES,so hes a good football playerbut he still acts like a nig
YES,stop being a pussy son and shove that needle into your own hea aftereah
YES,stop looking us and go eat some pussy you yuppie fucks
YES,takin it straight to di why finger the pussy when i know i can put my dick in it 
YES,that aint bro moves thats hoe moves
YES,that girl is plain looking borderline ugly amp chunky hey at least shes got a nice smile amp a great personality
NO,the devil grows inside the heas of the selfish and wicked
NO,the water isnt yellow im a healthy student
YES,these hoes aint loyal
YES,these hoes keep callin but i aint pickin up
YES,these sour apple bitter bitches im not fuckin wit em
YES,they faggots  orioles petty as fuckgot swept up outta this bitch
YES,they have some ghetto ass bands  gets snuck 
NO,they have to that division is trash justmilz saints gon win the nfc southwatch
YES,this is for all the fans that waited the bitch niggas that hated  old hoes we dated look mama we 
YES,this is for my ghetto motherfuckers missy elliott
NO,this recipe calls for a leftover brownie what the hell is a leftover brownie thats just a brownie you havent eaten yet
YES,those ratchet broads dont represent me but your white ass cant talk trash about them cause you on racist shit black
YES,trust noneeee bitch i dont 
YES,twitter is twitter bitch twitter is life
NO,two roads diverged in a yellow wood and i chose the one to jtunheimr
YES,u got my k bitch niggaal haymon to antonio tarver
YES,uhuh what do we have your empty hea my empty bottle a yellow cab that you would like to catch cuz yo latest ex made u mad
YES,used to have a girlfriend now all i got is hoes i was lookin for a good girl but she was fuckin on the low
YES,virgin pussy     regular pussy      oomf pussy 
YES,whaaaaaat lmaooo   thats why i luv u fat bitches cuz yall got some big ole titties and phat booties
YES,walked in that bitch like nigga we made it
YES,we hate niggers we hate faggots and we hate spicskkk rally
YES,were out here and were queer
YES,well bitch biology said 
YES,what i do  gotta repo you as spam   ladies  if your head game better than your pussy
YES,when im done with a hoe i pass her to the squad g
YES,who the fuck you callin jiggaboo nigga
YES,why people think gay marriage is okay is beyond me sorry i dont want my future son seeing  fags walking down the street holding hands an
YES,why u being such a little bitch chris you aint six bitch  allisons mom
YES,why would i want to play with some pussy   dead snl
YES,why would you wanna be the green ranger hes evil duh bitch
YES,why would you want pussy on your side burns thats a good question hyung hahahahaha 
YES,will shank a bitch for ceviche
YES,work   gets me through those rough days hahaha hoes
YES,wow you are a bitch 
YES,yall forget he has his brand new baby girl at home bitch the cookies are burning
NO,yah has said in his word that the mtzraymegyptians are his people and ysrahal is his inheritance and the kushiteethiopians
NO,yaoooooooo imjamaican mawnin yardies 
YES,yo bitch on the horn tryna shoot a porn   thats t shi wohy tony
YES,yo can i sublet your pussy shitfahdsays
YES,yo feet smell like my puss  whut  like flowers bitch  omg
YES,yo mama bitch   what was the one sentence that ended your relationship
YES,you aint gunna do shit spear chucker
YES,you aint my bitch is my favorite response to long texts
YES,you and yo boys some pussy cats
YES,you are a cunt
YES,you can pull more pussy with a dodge and collect them panties alright stormy and jake 
YES,you can take someone out of the ghetto but you cant take the ghetto out of them
YES,you dont like us colored folks what the hell youre not colored you white fucks 
YES,you got hella hoes 
NO,you hit no lights no line for toco bell at  in he morning and dianas back in her house its a miracle  charlie 
YES,you look cute today  really helll no swerve hoe
NO,you look like little birds help you get dressed in the morning
YES,you ol trout mouth ass bitch 
YES,you talk like a fag and your shits retarded but thats cool scro lots of tards out there living total kickass lives
YES,you took our land so you could make each other retarded in diapers sureuse our imagecool redskins nfl concussion jokes
YES,youre a garden rose and that bitch is a weed
YES,youre fucked up 
YES,your a queer 
YES,your homeboy looking bad and you giving cash to them hoes
NO,your teeth are like the stars aww thanks yeah yellow and far away from each other
YES,yup fuck em hoesss playing like trash   clippers dont wanna play lol
YES,aint it time for you hoes to get out of here lol this is what arianas mom says to us
YES,are we bitches  
YES,ayo i even kill handicapped and crippled bitcheslook at my scalp real close and youll see triple sixes
YES,bitch freak my shit
YES,bitch my vagina is a little more resilient than that 
YES,but i love him nah bitch that aint love
YES,but pussy is the root of all drama an attribute put up in they head by they mama
YES,call me keyshawn johnson cause im catchin erry hoe
YES,captain save a hoe is the most annoying phrase
YES,day of judgement everybody gonna be looking at the big jumbotron watching me fuck this majjinn buu bitch
YES,dont let your side bitch settle in i might have to headbutt you evelyn
YES,dont show me no bitch unless she look like dolly paon
YES,fuck you you pussy ass hater go suck a dick and die quick  someone to me in youtube comments i think wed be good friends
NO,hick and raver is a venn diagram that has a very large intersection
YES,hoes suck my dick cus i look like john stockton hit em wit the choppa luke i am your fatherrr  
YES,if i wasnt in a work place id deck you aye fucking right id give you a tyson  combo nd end you with an uppercut shut the fuck up bitch
YES,if she can suck your dick with a dip in shes not only a keeper but a true redneck woman  kims dad
YES,im gonna rip that bitch apa
YES,its britney bitch  the bible leviticus  
YES,niggas bitches bitch ass niggas dike ass hoes black ass and bright ass hoes fag tags and scally wags
YES,no pussy or not tryna go to the studio dont call my mufuckin crib like that god yo word up god i will buss yo shit god word up
YES,oh ya these hoes think they cute in skin tight cat suits assuming that they bodies to boomin to dispute
YES,omg this bitch is fucking stupid i swear blah blah blah a week later omg ilysm bae ur my best friend i swear
YES,on my way to fuck your bitch in the name of the lord  mr race
YES,poor whitey 
YES,riding with my bros still dont trust these hoes
YES,this weekends going to be fabulous naa man youre seeing nae cunt if you do theyll be koed in  seconds flat hate u fuckgm
YES,whatever you are be a good one abraham lincoln this quote is not for yall hoes
YES,when guys say latinas gt they mean the kim kardashian looking girls not you bitches that shaped like a mini fridge amp smell like toillas
NO,when rappers say twat it makes me feel weird 
YES,you better pipe your pussy down over there ruskiilmao wth does that even mean
YES,you fucking pussy you couldnt even beat your dick  angry youtube comment
YES,youre being a cunt right now 
YES, that son of a bitch moment when it rains and you forget your car windows are down
